hashtag,video_date,likes,views,shares,comments
SaveIndia,2025-11-19,40500,1300000,6264,947
SaveIndia,2025-08-16,21200,465100,2821,142
SaveIndia,2025-11-24,402,43100,14,7
SaveIndia,2025-10-19,146,22600,247,8
SaveIndia,2021-05-03,926,114100,253,222
SaveIndia,2025-10-17,347800,30100000,780700,9228
SaveIndia,2025-05-29,188,2820,1,15
SaveIndia,2025-02-22,97,74000,16,5
SaveIndia,2025-11-17,128000,4900000,41200,2638
SaveIndia,2025-11-11,30800,2600000,40100,1928
SaveIndia,2025-11-21,69,7835,12,18
SaveIndia,2024-10-15,482,53400,12,22
SaveIndia,2025-11-21,222,3250,3,18
SaveIndia,2025-09-03,282,4458,3,1
PakistanArmy,2025-07-30,768,55500,33,53
PakistanArmy,2023-01-26,20400,789400,2354,832
PakistanArmy,2025-07-17,235900,3100000,2495,3142
PakistanArmy,2025-08-25,421000,6200000,16300,16700
PakistanArmy,2024-10-10,64200,674500,1530,1446
PakistanArmy,2025-09-26,26700,400600,339,384
PakistanArmy,2025-05-05,38700,1100000,659,541
PakistanArmy,2025-09-11,22900,403200,467,1575
PakistanArmy,2025-11-07,236,2481,2,17
PakistanArmy,2025-07-02,1161,195900,712,115
PakistanArmy,2025-05-09,230300,2100000,10700,2904
PakistanArmy,2025-11-21,14400,359200,343,262
PakistanArmy,2025-08-15,229,39000,365,30
PakistanArmy,2025-06-14,8292,271500,548,152
PakistanArmy,2025-09-30,85600,1300000,1059,2233
PakistanArmy,2025-05-14,85500,907200,2240,619
PakistanArmy,2025-09-13,452400,4300000,33500,13200
PakistanArmy,2025-09-21,14100,172900,376,640
PakistanArmy,2025-05-10,7216,81700,16,87
PakistanArmy,2025-11-24,769,41800,163,30
PakistanArmy,2025-11-07,275,3005,0,6
PakistanArmy,2025-05-14,78500,616400,856,2009
PakistanArmy,2025-03-08,116700,1600000,2043,4811
PakistanArmy,2023-11-14,1513,194300,34,79
PakistanArmy,2025-10-09,30900,346600,1213,1209
PakistanArmy,2024-05-15,393300,11100000,56300,23100
PakistanArmy,2025-05-12,94100,1600000,28100,5903
PakistanArmy,2025-01-26,30800,486100,882,373
PakistanArmy,2025-11-15,9528,93300,389,98
PakistanArmy,2025-07-17,233400,3500000,3015,3218
PakistanArmy,2025-07-25,50000,1800000,2629,2003
PakistanArmy,2025-04-08,1193,22100,55,105
PakistanArmy,2025-11-02,72,3382,73,14
PakistanArmy,2025-10-16,1461,81600,209,102
PakistanArmy,2023-12-02,24800,425100,1870,754
PakistanArmy,2025-11-22,16,297,0,0
PakistanArmy,2025-11-23,257,853,3,16
PakistanArmy,2025-09-15,39800,586000,1721,1063
PakistanArmy,2025-07-29,13500,160600,343,306
PakistanArmy,2025-09-10,93,6215,9,18
PakistanArmy,2023-07-05,67600,2100000,724,0
PakistanArmy,2025-07-19,152100,1500000,2963,2180
PakistanArmy,2025-05-11,33400,496900,1191,1453
PakistanArmy,2025-11-24,95,1180,0,8
PakistanArmy,2022-05-16,11900,135900,215,263
PakistanArmy,2022-07-24,3030,163100,131,88
PakistanArmy,2025-05-11,555,22600,21,42
PakistanArmy,2025-06-17,56000,2300000,14400,1731
PakistanArmy,2025-11-14,85,1217,0,6
PakistanArmy,2025-10-15,5248,70900,1599,242
PakistanArmy,2025-11-04,34000,329800,620,600
PakistanArmy,2025-11-22,106400,1500000,13500,1633
PakistanArmy,2025-09-05,5094,109600,1157,140
PakistanArmy,1970-01-01,0,0,0,0
PakistanArmy,2024-01-20,66600,1400000,665,865
PakistanArmy,2025-08-03,84000,735800,1488,2548
PakistanArmy,2025-11-06,911,16700,23,20
PakistanArmy,2025-08-04,128300,1400000,2810,3539
PakistanArmy,2025-11-16,72,731,1,1
PakistanArmy,2025-09-25,1881,13900,45,106
PakistanArmy,2024-05-04,7785,252900,889,802
PakistanArmy,2025-08-12,6294,90400,469,115
PakistanArmy,2025-11-24,173,2468,0,19
PakistanArmy,2025-03-12,276700,2400000,3953,7736
PakistanArmy,2025-05-10,61000,447600,3019,3169
PakistanArmy,2025-10-24,129,3880,2,14
PakistanArmy,2023-09-23,2103,38600,136,27
PakistanArmy,2025-04-20,107700,1500000,1392,2106
PakistanArmy,2025-11-19,1105,4873,1,97
PakistanArmy,2025-10-14,424,22600,69,45
PakistanArmy,2025-05-24,19800,231900,1207,740
PakistanArmy,2025-11-23,15,303,1,7
PakistanArmy,2025-08-16,113400,1800000,506,1352
PakistanArmy,2024-12-03,28700,274800,560,833
PakistanArmy,2025-11-19,17,935,0,2
PakistanArmy,2025-11-21,80,585,1,5
PakistanArmy,2025-06-13,19000,204300,252,545
PakistanArmy,2024-05-21,7299,320800,565,1314
PakistanArmy,2025-05-13,119500,1400000,1232,2844
PakistanArmy,2025-11-22,23,199,0,1
PakistanArmy,2025-09-27,27000,242300,596,1064
PakistanArmy,2025-11-18,44,195,1,3
PakistanArmy,2025-04-14,1300000,14000000,40400,60200
PakistanArmy,2025-10-24,7241,134700,602,503
PakistanArmy,2025-11-24,28,201,0,2
PakistanArmy,2025-05-18,109800,1600000,3058,2857
PakistanArmy,2025-09-20,241,7736,8,2
PakistanArmy,2025-04-21,45900,717500,513,1293
PakistanArmy,2025-10-10,6862,119900,1979,743
PakistanArmy,2025-01-30,25400,508700,2807,675
PakistanArmy,2025-02-12,5787,97300,68,342
PakistanArmy,2025-08-22,216800,1700000,10300,7621
PakistanArmy,2025-05-15,23700,362600,782,1316
PakistanArmy,2025-10-07,1213,24900,104,42
PakistanArmy,2024-05-20,4484,330100,5047,157
PakistanArmy,2025-10-04,436,44100,91,57
PakistanArmy,2025-11-04,14000,117000,376,558
PakistanArmy,2025-11-06,4468,77500,241,222
PakistanArmy,2025-11-24,521,2349,43,26
PakistanArmy,2025-10-11,1104,46700,138,68
PakistanArmy,2025-06-27,119000,3300000,1569,0
PakistanArmy,2025-11-23,41,701,72,7
PakistanArmy,2025-11-21,53,329,0,4
PakistanArmy,2025-11-23,434,8394,7,33
PakistanArmy,2025-08-01,31500,231500,657,3050
PakistanArmy,2025-11-20,6426,84000,68,242
PakistanArmy,2025-11-22,26100,275800,435,696
PakistanArmy,2025-05-10,110600,1300000,3439,2418
PakistanArmy,2025-11-21,1042,26000,122,37
PakistanArmy,2025-11-22,784,3299,57,102
PakistanArmy,2025-10-10,348,25700,13,11
PakistanArmy,2025-01-26,124700,6700000,10000,4702
PakistanArmy,2023-05-13,71,1875,3,7
PakistanArmy,2025-11-21,88,1774,2,12
PakistanArmy,2025-05-16,125400,1900000,4650,2653
PakistanArmy,2024-12-09,105800,1900000,780,3498
PakistanArmy,2025-11-21,88000,1400000,2566,1608
PakistanArmy,2025-08-22,2155,44200,69,29
PakistanArmy,2023-09-05,10600,179200,1266,1198
PakistanArmy,2024-11-01,450,120500,102,17
PakistanArmy,2025-05-12,52100,555300,604,1124
PakistanArmy,2025-10-24,291,25400,24,30
PakistanArmy,2025-11-21,687,6581,14,13
PakistanArmy,2025-05-18,138100,3400000,1355,6644
PakistanArmy,2025-07-17,166200,1600000,2948,6111
PakistanArmy,2025-05-09,27000,294000,1317,412
PakistanArmy,2025-08-26,35400,414900,1056,212
PakistanArmy,2025-04-23,213000,1600000,6249,7660
PakistanArmy,2025-11-24,4,136,0,0
PakistanArmy,2025-05-16,23200,248500,332,398
PakistanArmy,2025-10-06,181000,1800000,2025,7232
PakistanArmy,2025-03-11,28400,588800,1465,546
PakistanArmy,2025-05-07,390000,5100000,2911,6892
PakistanArmy,2023-02-05,1151,38300,116,2
PakistanArmy,2025-07-27,5400,68600,247,337
PakistanArmy,2025-11-24,499,12400,1,22
PakistanArmy,2025-06-29,14500,263900,795,1073
PakistanArmy,2025-08-06,62100,782100,795,683
PakistanArmy,2025-05-07,138500,901500,4454,3206
PakistanArmy,2025-10-13,359,50000,94,21
PakistanArmy,2024-03-08,63200,1200000,775,2124
PakistanArmy,2025-10-11,245900,3600000,4744,6554
PakistanArmy,2025-11-24,725,5509,119,52
PakistanArmy,2025-04-30,3033,21500,20,36
PakistanArmy,2025-11-20,6,309,0,0
PakistanArmy,2025-04-18,22900,220300,1368,839
PakistanArmy,2025-06-30,7882,664500,827,611
PakistanArmy,2025-05-12,218900,1900000,3709,5042
PakistanArmy,2025-09-20,47600,560800,735,1844
PakistanArmy,2025-11-16,87100,1900000,2528,2554
PakistanArmy,2025-02-20,53800,1800000,1053,3601
PakistanArmy,2022-08-06,104100,1300000,876,571
PakistanArmy,2025-05-09,192600,2200000,2776,5043
PakistanArmy,2025-08-19,5082,127200,148,101
PakistanArmy,2025-04-30,3847,118700,153,128
PakistanArmy,2025-11-22,344900,4600000,13500,5526
PakistanArmy,2023-08-13,36500,1100000,3002,576
PakistanArmy,2025-10-26,168,3147,3,3
PakistanArmy,2025-11-24,251,8118,6,26
PakistanArmy,2025-10-12,65,6505,29,11
PakistanArmy,2023-01-23,12800,583300,896,66
PakistanArmy,2025-02-01,758700,8700000,7101,21400
PakistanArmy,2025-11-22,656,7989,25,50
PakistanArmy,2025-05-13,102600,1200000,2242,1716
PakistanArmy,2025-10-30,149400,1900000,1774,3749
PakistanArmy,2025-10-19,3085,37500,14,73
PakistanArmy,2025-05-14,75700,834800,1262,1866
PakistanArmy,2025-10-14,6769,282900,537,929
PakistanArmy,2025-10-14,43,1033,17,0
PakistanArmy,2025-10-22,70500,796100,16700,520
PakistanArmy,2022-07-01,11400,232000,115,137
PakistanArmy,2024-03-08,244100,6800000,3141,4951
PakistanArmy,2025-05-14,192100,2300000,8680,8231
PakistanArmy,2025-11-24,2490,81400,67,207
PakistanArmy,2025-10-18,287,2914,5,13
PakistanArmy,2025-07-19,130300,1800000,2241,1938
PakistanArmy,2023-04-17,48500,1000000,1442,1199
PakistanArmy,2025-10-30,165,1120,0,7
PakistanArmy,2025-05-27,185900,1700000,1699,5577
PakistanArmy,2025-11-16,9664,162100,488,166
PakistanArmy,2025-11-23,58,478,3,1
PakistanArmy,2025-10-22,624,11000,23,12
PakistanArmy,2025-04-25,809400,9400000,16400,44600
PakistanArmy,2025-07-02,293700,4800000,8231,7947
PakistanArmy,2025-11-16,9455,146300,158,179
PakistanArmy,2025-11-24,1619,28900,46,58
PakistanArmy,2025-03-25,18200,565800,579,233
PakistanArmy,2025-04-30,9786,419400,326,169
PakistanArmy,2025-11-16,109000,2300000,1375,1487
PakistanArmy,2020-10-30,494900,5700000,4952,3289
PakistanArmy,2025-11-25,544,3422,5,31
PakistanArmy,2025-05-12,12500,242600,1867,132
PakistanArmy,2025-08-26,155,6841,28,12
PakistanArmy,2024-08-04,41200,629800,2028,993
PakistanArmy,2025-03-13,233000,3000000,2442,5578
PakistanArmy,2025-09-23,699,20500,133,49
PakistanArmy,2024-09-12,49800,486700,266,2485
PakistanArmy,2022-11-02,13400,254800,563,144
PakistanArmy,2025-11-22,28,705,2,2
PakistanArmy,2025-09-20,634500,8500000,12000,9323
PakistanArmy,2021-08-24,174,8193,55,5
PakistanArmy,2025-11-22,31600,412500,879,283
PakistanArmy,2025-11-19,207000,2600000,5164,4639
PakistanArmy,2025-05-11,221700,2700000,4654,9870
PakistanArmy,2025-02-15,53600,1300000,4599,7036
PakistanArmy,2021-07-26,15600,187700,758,619
PakistanArmy,2025-11-24,188,4801,1,8
PakistanArmy,2025-05-11,7985,121800,876,229
PakistanArmy,2025-05-18,22300,416600,1305,886
PakistanArmy,2025-05-11,18600,588900,854,661
PakistanArmy,2025-09-20,1200000,10300000,11500,27900
PakistanArmy,2025-11-22,243,955,4,57
PakistanArmy,2021-12-22,3827,90200,166,59
PakistanArmy,2025-06-28,1535,65200,147,52
PakistanArmy,2025-04-07,23800,171600,508,649
PakistanArmy,2025-11-24,1072,12400,9,18
PakistanArmy,2025-08-27,10200,103500,501,289
PakistanArmy,2024-04-28,2786,363900,1114,125
PakistanArmy,2025-08-20,10900,197000,273,239
PakistanArmy,2025-11-22,0,16,0,0
PakistanArmy,2025-10-05,1707,25100,46,55
PakistanArmy,2025-03-12,155700,1300000,1840,0
PakistanArmy,2025-06-16,13700,157700,240,253
PakistanArmy,2025-11-23,76,780,8,5
PakistanArmy,2025-07-13,14600,131300,1535,122
PakistanArmy,2025-03-22,39200,330700,2113,1796
PakistanArmy,2025-05-07,608600,4600000,23200,9851
PakistanArmy,2025-11-22,132,1602,2,8
PakistanArmy,2025-11-22,12300,94300,352,525
PakistanArmy,2025-06-29,244700,2700000,3859,11200
PakistanArmy,2025-11-14,7818,101700,480,357
PakistanZindabad,2023-01-26,20400,789400,2354,832
PakistanZindabad,2025-05-10,701800,7400000,10300,21500
PakistanZindabad,2025-09-25,145700,1400000,1400,7772
PakistanZindabad,2025-08-13,256500,1400000,7497,14400
PakistanZindabad,2025-11-21,43,196,1,19
PakistanZindabad,2024-08-13,110900,1100000,6401,2034
PakistanZindabad,2025-08-11,177000,1400000,3895,6324
PakistanZindabad,2025-10-16,12,261,23,1
PakistanZindabad,2025-05-09,131900,1700000,19500,4756
PakistanZindabad,2025-08-13,219100,3100000,6795,4788
PakistanZindabad,2025-05-06,209500,2500000,8535,3200
PakistanZindabad,2025-11-24,24,351,1,5
PakistanZindabad,2025-05-12,21100,60000,126,304
PakistanZindabad,2025-05-10,7216,81700,16,87
PakistanZindabad,2025-08-13,1900000,12200000,35000,116200
PakistanZindabad,2025-11-19,2243,225300,35,98
PakistanZindabad,2025-08-12,24,752,2,1
PakistanZindabad,2025-11-24,769,41800,163,30
PakistanZindabad,2025-11-04,52,1910,0,28
PakistanZindabad,2024-01-10,52900,1100000,1686,584
PakistanZindabad,2025-08-14,9750,115600,78,427
PakistanZindabad,2024-05-04,18100,473400,6916,328
PakistanZindabad,2025-06-23,4042,31500,142,155
PakistanZindabad,2025-05-11,9414,249900,593,233
PakistanZindabad,2025-11-22,16,674,0,3
PakistanZindabad,2025-10-12,59700,732800,1264,3725
PakistanZindabad,2025-08-11,286400,3500000,16500,7167
PakistanZindabad,2024-05-15,393300,11100000,56300,23100
PakistanZindabad,2025-11-22,30,158,0,3
PakistanZindabad,2025-07-05,1600,15700,33,112
PakistanZindabad,2025-08-13,699700,4800000,10800,31700
PakistanZindabad,2025-05-07,366500,3900000,10000,17500
PakistanZindabad,2024-08-14,372700,5500000,1347,5164
PakistanZindabad,2024-01-17,12100,349400,3384,263
PakistanZindabad,2025-11-22,78500,1000000,1561,1484
PakistanZindabad,2025-08-05,259500,2700000,12900,5106
PakistanZindabad,2025-10-17,351,8970,7,11
PakistanZindabad,2025-11-20,11500,298100,458,196
PakistanZindabad,2025-06-11,7402,234700,510,596
PakistanZindabad,2025-08-07,368600,3800000,8017,7203
PakistanZindabad,2025-10-13,381,28500,367,130
PakistanZindabad,2025-05-04,287500,2800000,8017,14100
PakistanZindabad,2025-07-30,144100,2500000,2866,3922
PakistanZindabad,2025-08-25,145100,2300000,8381,2570
PakistanZindabad,2025-08-16,89700,3000000,21300,2262
PakistanZindabad,2024-12-16,52600,390800,1920,1727
PakistanZindabad,2025-08-14,5276,51300,417,102
PakistanZindabad,2025-08-11,151000,1600000,4088,2492
PakistanZindabad,2025-11-17,887,22600,86,79
PakistanZindabad,2025-04-10,128100,779500,5145,4198
PakistanZindabad,2025-07-31,23,214,2,1
PakistanZindabad,2025-08-14,16100,311700,1457,552
PakistanZindabad,2025-05-02,13900,132500,101,249
PakistanZindabad,2025-08-14,24900,142800,513,955
PakistanZindabad,2023-08-14,51300,365400,4510,346
PakistanZindabad,2025-05-09,2752,24900,51,15
PakistanZindabad,2025-11-04,34000,329800,620,600
PakistanZindabad,2025-09-05,5094,109600,1157,140
PakistanZindabad,2025-08-13,139700,1500000,3347,2293
PakistanZindabad,2025-08-15,5627,238300,1406,214
PakistanZindabad,2025-08-03,12800,247100,381,793
PakistanZindabad,2023-11-09,1858,151600,129,27
PakistanZindabad,2025-05-27,73800,1200000,1074,1992
PakistanZindabad,2025-06-07,40400,602000,2613,842
PakistanZindabad,2025-11-24,13,32,0,2
PakistanZindabad,2025-08-09,8067,179400,1553,408
PakistanZindabad,2025-11-22,14,101,0,2
PakistanZindabad,2025-11-22,17,99,0,1
PakistanZindabad,2025-02-15,23200,355700,858,711
PakistanZindabad,2025-08-14,316300,4800000,44700,5592
PakistanZindabad,2025-06-10,4164,157500,225,303
PakistanZindabad,2023-08-02,33000,788200,1846,765
PakistanZindabad,2025-11-21,30,124,0,6
PakistanZindabad,2024-02-03,21800,847900,296,134
PakistanZindabad,2022-08-14,410500,8400000,17200,11800
PakistanZindabad,2025-03-12,276700,2400000,3953,7736
PakistanZindabad,2022-06-04,450700,8400000,1133,5147
PakistanZindabad,2025-04-30,120600,1100000,5018,1317
PakistanZindabad,2025-09-29,286700,1500000,8066,10600
PakistanZindabad,2025-08-06,270000,2000000,1977,11000
PakistanZindabad,2025-11-22,24,130,0,7
PakistanZindabad,2025-08-14,23300,162600,1595,42
PakistanZindabad,2024-07-27,1232,170200,493,208
PakistanZindabad,2025-11-19,1105,4873,1,97
PakistanZindabad,2024-08-09,395900,4600000,19700,9342
PakistanZindabad,2025-09-29,58400,772100,719,1456
PakistanZindabad,2025-08-14,6643,226200,4566,322
PakistanZindabad,2024-01-22,228,39700,115,5
PakistanZindabad,2025-11-18,12100,95000,352,657
PakistanZindabad,2024-08-14,349100,7000000,3080,11600
PakistanZindabad,2025-11-20,14900,165800,290,352
PakistanZindabad,2025-11-19,3410,23700,27,415
PakistanZindabad,2024-08-15,422000,4800000,44700,7551
PakistanZindabad,2025-07-02,327200,1600000,4072,19300
PakistanZindabad,2025-11-21,24,124,0,8
PakistanZindabad,2025-08-15,1099,31800,437,29
PakistanZindabad,2025-11-24,31,214,0,1
PakistanZindabad,2025-10-07,1,58,0,0
PakistanZindabad,2025-05-09,289100,4300000,3034,20000
PakistanZindabad,2025-10-02,86900,544000,30300,1210
PakistanZindabad,2025-09-27,27000,242300,596,1064
PakistanZindabad,2025-08-06,22700,672700,1916,2762
PakistanZindabad,2025-05-10,12800,441700,931,659
PakistanZindabad,2025-02-08,43600,374300,2238,411
PakistanZindabad,2025-11-19,73100,290400,1567,4113
PakistanZindabad,2025-04-27,43500,557400,1877,1654
PakistanZindabad,2025-11-08,2951,319500,239,162
PakistanZindabad,2025-11-22,35,191,1,1
PakistanZindabad,2025-08-13,74,1213,0,0
PakistanZindabad,2025-05-10,1039,110800,57,88
PakistanZindabad,2025-05-10,677100,10600000,4957,6381
PakistanZindabad,2024-02-18,419500,12500000,4512,4374
PakistanZindabad,2025-08-11,605900,5500000,21100,18800
PakistanZindabad,2025-11-22,116,2898,5,4
PakistanZindabad,2025-08-09,89100,1900000,6920,662
PakistanZindabad,2025-11-23,12500,180800,212,213
PakistanZindabad,2025-09-03,16100,259900,2706,255
PakistanZindabad,2025-09-28,16500,987300,2089,1121
PakistanZindabad,2020-08-26,963,104100,281,26
PakistanZindabad,2025-08-14,9465,204100,354,86
PakistanZindabad,2025-11-23,70,1916,3,4
PakistanZindabad,2025-03-14,7801,107200,1362,41
PakistanZindabad,2023-07-31,1100000,14900000,24700,14400
PakistanZindabad,2025-11-23,15,195,0,4
PakistanZindabad,2025-07-31,30,217,0,1
PakistanZindabad,2025-08-14,7796,373000,298,524
PakistanZindabad,1970-01-01,0,0,0,0
PakistanZindabad,2025-07-17,5232,320900,417,170
PakistanZindabad,2024-08-04,5016,493200,381,307
PakistanZindabad,2025-08-14,189,581,7,80
PakistanZindabad,2023-02-24,44900,5100000,4262,980
PakistanZindabad,2025-08-13,279300,2500000,3039,19400
PakistanZindabad,2025-05-10,110600,1300000,3439,2418
PakistanZindabad,2025-07-09,66600,418300,2026,3153
PakistanZindabad,2025-01-26,124700,6700000,10000,4702
PakistanZindabad,2025-11-23,14600,201000,112,206
PakistanZindabad,2025-11-22,28,183,2,0
PakistanZindabad,2022-08-04,10000,1500000,611,455
PakistanZindabad,2025-11-07,7834,265700,1935,166
PakistanZindabad,2025-11-23,15,127,0,1
PakistanZindabad,2025-08-09,236200,4700000,8778,8296
PakistanZindabad,2025-11-21,9873,201000,236,246
PakistanZindabad,2025-11-24,6648,88400,114,294
PakistanZindabad,2025-11-23,41,600,0,2
PakistanZindabad,2025-08-13,117400,1200000,365,5381
PakistanZindabad,2024-08-14,767,15600,59,14
PakistanZindabad,2022-08-13,28800,535500,638,534
PakistanZindabad,2025-05-08,826900,6300000,25400,15900
PakistanZindabad,2025-11-23,4206,16600,136,117
PakistanZindabad,2025-11-12,217100,7700000,28600,7012
PakistanZindabad,2025-11-22,45,170,0,3
PakistanZindabad,2025-05-11,66700,964400,1855,4384
PakistanZindabad,2025-11-22,29100,574400,1288,812
PakistanZindabad,2023-12-04,534,67300,1256,137
PakistanZindabad,2025-08-12,57700,554400,716,4808
PakistanZindabad,2025-11-24,4,136,0,0
PakistanZindabad,2025-05-25,265100,1200000,4530,11300
PakistanZindabad,2025-08-13,48400,340100,1337,1272
PakistanZindabad,2025-11-21,59200,549600,2214,1504
PakistanZindabad,2025-07-09,2987,81800,134,246
PakistanZindabad,2025-08-15,37100,540600,1616,726
PakistanZindabad,2025-04-23,568400,3700000,25300,14300
PakistanZindabad,2025-05-10,960600,9400000,7298,56400
PakistanZindabad,2025-08-17,18900,155600,1897,100
PakistanZindabad,2025-11-23,28,135,0,1
PakistanZindabad,2025-08-14,263200,3900000,1900,4496
PakistanZindabad,2025-10-20,19,243,14,5
PakistanZindabad,2025-07-18,126,23800,172,0
PakistanZindabad,2025-11-23,1421,5445,28,54
PakistanZindabad,2025-05-07,138500,901500,4454,3206
PakistanZindabad,2025-11-22,67,339,0,6
PakistanZindabad,2025-08-15,767800,13800000,159800,27900
PakistanZindabad,2025-09-08,38,230,4,3
PakistanZindabad,2025-11-24,46,170,0,1
PakistanZindabad,2025-11-23,33,240,1,5
PakistanZindabad,2025-08-04,2698,403600,199,175
PakistanZindabad,2025-11-09,5350,226500,1441,119
PakistanZindabad,2025-05-07,404000,4400000,24300,3919
PakistanZindabad,2025-04-26,68200,452800,1917,1602
PakistanZindabad,2025-11-12,134600,4700000,1562,1732
PakistanZindabad,2025-08-14,6045,73200,681,170
PakistanZindabad,2025-05-04,686100,4600000,18700,19300
PakistanZindabad,2025-11-21,818,12900,12,16
PakistanZindabad,2025-11-21,43,105,0,6
PakistanZindabad,2025-11-20,31,246,0,0
PakistanZindabad,2025-11-19,6796,235500,1037,0
PakistanZindabad,2025-06-22,7700,335300,1127,353
PakistanZindabad,2025-08-05,236000,4700000,10500,10200
PakistanZindabad,2025-05-09,54500,771300,4283,1095
PakistanZindabad,2025-04-16,48700,521900,2116,1952
PakistanZindabad,2025-10-31,136,2609,23,7
PakistanZindabad,2025-08-09,16100,827100,1178,1036
PakistanZindabad,2025-05-16,6619,60700,501,92
PakistanZindabad,2025-05-07,529200,4300000,20100,5328
PakistanZindabad,2025-11-22,344900,4600000,13500,5526
PakistanZindabad,2025-09-27,618,11400,17,34
PakistanZindabad,2025-11-24,31,185,0,4
PakistanZindabad,2025-08-14,29300,304400,686,834
PakistanZindabad,2023-08-13,36500,1100000,3002,576
PakistanZindabad,2025-11-20,17,338,2,1
PakistanZindabad,2024-09-02,448,18700,26,37
PakistanZindabad,2025-10-16,25700,242300,1999,125
PakistanZindabad,2025-11-23,100,879,0,6
PakistanZindabad,2025-11-23,71,861,0,7
PakistanZindabad,2025-07-14,212600,1700000,4920,18000
PakistanZindabad,2025-02-19,240600,2800000,3076,10000
PakistanZindabad,2024-06-07,231,57100,1148,65
PakistanZindabad,2025-08-06,140300,4300000,6719,8265
PakistanZindabad,2023-08-13,361700,5200000,3635,2854
PakistanZindabad,2024-12-06,55600,598100,2671,1556
PakistanZindabad,2025-07-13,10700,361400,5722,0
PakistanZindabad,2022-12-26,88000,18900000,7624,1131
PakistanZindabad,2025-05-14,75700,834800,1262,1866
PakistanZindabad,2024-08-15,36800,371900,939,691
PakistanZindabad,2025-11-21,394,4714,1,16
PakistanZindabad,2025-08-12,31600,2100000,4684,205
PakistanZindabad,2025-10-09,12,116,0,0
PakistanZindabad,2024-03-08,244100,6800000,3141,4951
PakistanZindabad,2022-06-10,4734,155500,80,77
PakistanZindabad,2025-05-18,33200,325000,1974,750
